,car_id,marke,modell,preis,kilometer
9067,e1ff1cc1-6838-4e1d-b52a-825e4a9e3bbf,Audi,A3,16.490 €,85.051 km
9068,07f36b8c-76f3-427f-a517-104d6c900bc2,Volkswagen,Golf,10.990 €,81.576 km
9069,d409b1a1-df4e-413d-a010-44ee302d4b0c,Mercedes-Benz,GLA 220,29.879 €,84.848 km
9070,12565cef-a920-4a11-b52a-9a07f2e277b7,BMW,530,21.990 €,91.812 km
9071,2d744d51-d82e-422a-9380-071908192216,Audi,A8,8.400 €,339.545 km
9072,0739ad11-77fa-4d41-8770-5580cce5ce26,Mercedes-Benz,E 350,23.332 €,96.850 km
9073,9f94621a-dabb-414d-8953-6f8612205609,Volkswagen,Golf,16.430 €,88.000 km
9074,55c07315-d32b-4e6c-a1a7-ac6d65b1f1d5,Volkswagen,Golf,26.990 €,99.980 km
9075,dc602df4-625e-47f7-ae44-8592fb85378d,Volkswagen,T5 Transporter,21.900 €,80.500 km
9076,5461da15-675e-421a-b6f9-16084441d340,Volkswagen,Caddy,15.890 €,111.418 km
9077,60877a3e-4b28-4217-a720-5bdf91d06159,,,,
9078,f8cc6352-33cf-4fd8-aa60-e9e8e6986d7f,Volkswagen,Golf,10.990 €,81.576 km
9079,6a4cf080-78db-4f5e-bec5-327d57bc1722,Volkswagen,T5 Transporter,21.900 €,80.500 km
9080,c74ecdfb-01fa-457d-a09a-cfd2ae1f59f4,Mercedes-Benz,E 350,23.332 €,96.850 km
9081,1b5e3bd3-f996-475d-aeb5-18d24f78c77a,Volkswagen,Beetle,15.985 €,94.500 km
9082,b347fbb2-b7d9-46e9-88b3-c86c2a945ff4,Mercedes-Benz,E 350,23.332 €,96.850 km
9083,d8174056-6782-49ae-a614-820c7dd92c90,Volkswagen,Sharan,17.000 €,114.000 km
9084,eb8e0a92-79ef-4f0a-abab-63bccf23da32,,,,
9085,1951f6b8-7b42-4931-b107-36799655a0e6,Volkswagen,Sharan,17.000 €,114.000 km
9086,d89eac3f-7b37-4947-a956-fc1c3405ad8f,Volkswagen,CC,15.500 €,91.000 km
9087,b3bb20c6-b151-4e56-9284-38c9bafe0723,,,,
9088,53246d74-1fa5-4ffe-ac51-9da3ff5bd2d1,Volkswagen,Passat Variant,15.000 €,100.000 km
9089,2908803d-1701-4b00-922f-8eadc9899c47,,,,
9090,229ad84d-ed1d-495c-9bb4-f3f77447b35c,Volkswagen,Golf,16.499 €,114.285 km
9091,58b5ccd9-9974-4f29-b558-afbee552fad5,Audi,Q3,23.495 €,96.528 km
9092,fb35846d-4a89-4ac5-9850-7a81c878a2f8,Mercedes-Benz,E 350,23.332 €,96.850 km
9093,96a0088d-7be8-4e61-a8d2-382978516e29,Volkswagen,CC,15.500 €,91.000 km
9094,e56ce464-7ad4-4e41-853a-aae11087d4f5,Audi,A3,16.490 €,85.051 km
9095,e2b81220-8cc0-4464-9e3d-3eb47ba94af2,Volkswagen,CC,15.500 €,91.000 km
9096,254ff8cb-5eed-479a-a396-1a252e9f7240,BMW,320,14.749 €,94.505 km
9097,3e078454-6aa1-4a9c-a231-ec8b4b5007ac,Volkswagen,Passat Variant,15.000 €,100.000 km
9098,a511ea70-2930-41dd-bac4-096b55ca47f6,Porsche,Macan,61.790 €,23.600 km
9099,fd00d50e-5070-4cf5-a6df-f4164e475cc6,Volkswagen,T-Roc,31.879 €,4.222 km
9100,1037e5a5-809c-4efd-984d-ffa659d3eaec,Volkswagen,Caddy,18.840 €,105.326 km
9101,3178b77b-4713-4800-b32d-b92f0ec46b52,Audi,A4,37.889 €,25.300 km
9102,d5bf9893-4b0d-4bfc-93e5-ca2af620942e,Audi,A4,17.990 €,96.500 km
9103,6c3e4af8-985d-4aca-b012-495e57a7fb1c,Fiat,Grande Punto,1.999 €,166.286 km
9104,a7bd6c83-7d46-462f-bf42-67231af22689,Volkswagen,Golf,17.350 €,98.936 km
9105,5ae24ff6-53a2-409b-88e8-71647b73413a,Volkswagen,Beetle,15.985 €,94.500 km
9106,44dfda77-6071-4d39-a9ca-1ccc9fbf94bb,Mercedes-Benz,E 350,23.332 €,96.850 km
9107,5da37439-b436-4e11-b266-cbcf9afd342e,Volkswagen,T5 Transporter,21.900 €,80.500 km
9108,a18646e9-fad4-405f-b1c3-1659f23c243a,Volkswagen,Passat Variant,15.000 €,100.000 km
9109,f86dec53-40c7-48f5-bd4e-57d0320882ff,Mercedes-Benz,E 350,23.332 €,96.850 km
9110,3db9f4ef-b913-4351-9d91-b7066a2d67c2,Volkswagen,Phaeton,22.590 €,83.901 km
9111,25ded093-8768-4378-9d21-6d38e026e0d0,Volkswagen,Caddy,15.890 €,111.418 km
9112,0723240d-0126-42c6-a1d1-3fe0052901db,Mercedes-Benz,E 350,23.332 €,96.850 km
9113,cbcf6278-e987-4d91-9f1e-33e13757404b,Porsche,992,136.790 €,20.889 km
9114,77d98a8f-8bfe-455f-a58a-0bbf40d94a99,Volkswagen,Passat CC,18.950 €,102.224 km
9115,073c5aa4-7ee2-4398-94c7-3cfbb56d27b1,BMW,530,21.990 €,91.812 km
9116,d43d505e-87dd-4849-bf16-635a635b4098,Volkswagen,Golf,10.990 €,81.576 km
9117,2d60d932-8555-4c0c-a2c8-ba7e437dfdec,,,,
9118,d62fe244-ef0d-4036-8de1-6d7afa88eb7b,Volkswagen,CC,15.500 €,91.000 km
9119,9aa92f4d-045d-4d47-a1c0-52ecb554fd23,Volkswagen,Golf,17.350 €,98.936 km
9120,74bb6025-56a1-4df0-b170-912ba728974b,Mercedes-Benz,GLA 220,29.879 €,84.848 km
9121,4ef9ec4d-c302-41f7-936f-d1d9c9b0eede,Volkswagen,CC,15.500 €,91.000 km
9122,52be7291-d45c-4bf2-8619-42dd292c99c1,Volkswagen,Golf,14.900 €,93.500 km
9123,56117a4e-c112-4617-87b7-29c9523ec16b,BMW,440,71.537 €,0 km
9124,733ec526-d9d1-4f12-9194-e70e8ca8d118,BMW,320,14.749 €,94.505 km
9125,4abfc39c-f09c-464c-832e-09ee76970c64,BMW,530,21.990 €,91.812 km
9126,e1ada3ec-79ea-4332-999a-e7d82ce0b54c,Volkswagen,Golf,10.990 €,81.576 km
9127,c8de2993-bb78-4999-ab9f-b984a31b2639,Mercedes-Benz,E 350,23.332 €,96.850 km
9128,cca93a28-bb66-4390-92c8-94902bf63e4c,Volkswagen,Golf,26.990 €,99.980 km
9129,c01ecd34-1b90-4171-a570-2eed90c8c292,Volkswagen,Golf,14.999 €,105.000 km
9130,545d8575-96dd-426c-881b-e0c011bee930,Volkswagen,Golf,16.430 €,88.000 km
9131,e15b7279-f7bb-485d-abcb-84790794f5d1,Audi,A4,17.990 €,96.500 km
9132,5744c06d-b64e-470e-8f8e-b2fd5789579f,Audi,A3,16.490 €,85.051 km
9133,f0af84fe-59fe-470c-8885-be54821e0590,Audi,A3,16.490 €,85.051 km
9134,999eeeab-e357-49cb-8b34-69eb7b7e186e,Volkswagen,T5 Transporter,21.900 €,80.500 km
9135,5b7c50d8-6860-4d0d-8bcb-870e099a7d86,Volkswagen,CC,15.500 €,91.000 km
9136,2f0989a2-0839-4279-bd98-aa4bb8a13e27,Volkswagen,Beetle,15.985 €,94.500 km
9137,82dd9f26-5646-48ae-a8e0-2eb48691cdf6,Volkswagen,Caddy,15.890 €,111.418 km
9138,31ec2c58-1cab-4440-9790-8f46ddade77a,Mercedes-Benz,GLA 220,29.879 €,84.848 km
9139,cb44ab24-ab0a-4158-b242-4c1751a2ce58,Volkswagen,Golf,12.950 €,84.500 km
9140,0736c65b-ddda-4968-8deb-c89cb3ad3254,Volkswagen,T5 Transporter,21.900 €,80.500 km
9141,549a0c08-a87e-4541-a6f1-802f4a161c26,,,,
9142,baf109db-3593-43b5-aab1-caa27667d895,Volkswagen,Golf,10.990 €,81.576 km
9143,0aad17cf-5e2d-409b-b2e3-c442ad21b9f3,Volkswagen,Golf,11.980 €,88.993 km
9144,79520c42-bcf3-4e8e-96ed-28c73dfb4027,Volkswagen,Golf,10.990 €,81.576 km
9145,2ba5bacb-ad72-46b8-af19-441758f13cf0,Volkswagen,Caddy,15.890 €,111.418 km
9146,650c1103-98ba-4f8b-8927-3da1a36f259f,Audi,A3,16.490 €,85.051 km
9147,6d878852-8571-45c7-8538-8d96a126d5f5,Volkswagen,T5 Transporter,21.900 €,80.500 km
9148,64a2135b-7e7e-411e-bc6e-beb83661e2bb,BMW,530,21.990 €,91.812 km
9149,85649da6-894e-494b-961a-965c509f8332,Volkswagen,Golf,16.430 €,88.000 km
9150,ef5f7792-f46b-4782-88e9-439fe6966a71,Volkswagen,Caddy,15.890 €,111.418 km
9151,e3de9cb2-8ee4-4131-b291-045f3ed019ca,Volkswagen,Golf,12.950 €,84.500 km
9152,84d7059d-57f3-4962-bd6a-c5c168e302cb,Volkswagen,Golf,14.900 €,93.500 km
9153,601ba85e-c77a-4654-b45d-819a45524579,Volkswagen,Golf,12.950 €,84.500 km
9154,6de4d31a-e917-47db-be62-decb841b22c3,Volkswagen,Caddy,15.890 €,111.418 km
9155,2d46c24b-6e22-4d05-a830-a116ab5eb141,BMW,320,14.749 €,94.505 km
9156,fe76d5dd-91f4-4c3f-ae6f-98f0c558d42a,,,,
9157,34991392-fcf8-4735-9f74-face0c80e6be,Volkswagen,Golf,10.990 €,81.576 km
9158,a52ea761-1e64-4fe0-b5c5-f27b0db86843,Volkswagen,Sharan,17.000 €,114.000 km
9159,773965ab-3322-4c8b-be89-5242e720dade,BMW,530,21.990 €,91.812 km
9160,5c34bcb4-f3f5-4319-bb3c-669fc9d70341,BMW,530,21.990 €,91.812 km
9161,baeaf731-9d8b-4007-913d-dc91d413fc9b,Volkswagen,T5 Transporter,21.900 €,80.500 km
9162,6ef1c128-4455-4bd0-8536-720ac5f493cb,,,,
9163,2f69d5d6-9a06-4bf2-a686-819df4d8bf6e,Volkswagen,Golf,16.490 €,103.000 km
9164,c28d802a-5aff-4cab-aca8-1c89b2751ad6,Volkswagen,Golf,16.430 €,88.000 km
9165,67f26509-30db-433f-b317-b7b3aa876e22,Volkswagen,Golf,14.999 €,108.900 km
9166,f32a379e-99d0-4cdf-bc17-be02854ab82f,Volkswagen,Touran,15.790 €,90.000 km
9167,f1fe04bb-e2f0-48b8-9d76-9d30225ba3f4,Volkswagen,Golf,14.900 €,93.500 km
9168,5d6cdb6b-16d3-4273-a42f-e1bdb8ed84c8,Volkswagen,Golf,18.990 €,97.625 km
9169,c241cdb8-d34a-458b-92b2-d885333116da,Volkswagen,Golf,16.490 €,103.000 km
9170,84604c01-8ce7-4c5e-91f2-1f84051c657f,BMW,530,21.990 €,91.812 km
9171,c8275884-141c-40d8-8e61-d3c00b562a90,Volkswagen,Golf,17.980 €,92.420 km
9172,95b11c6c-8bce-41a8-93ae-930d9488e53c,Mercedes-Benz,A 200,36.750 €,9.380 km
9173,b343021e-3fa8-45a2-9151-c5e0f1f766b2,Volkswagen,Golf,16.430 €,88.000 km
9174,dec263f8-4901-4ca5-b09e-1e092cef4c99,Audi,A4,17.990 €,96.500 km
9175,dc75fcdf-922f-4ef9-afd1-379234cf235f,Volkswagen,Passat Variant,15.000 €,100.000 km
9176,52cb22ae-3ca9-4e88-9771-01bc017866bc,Volkswagen,Caddy,15.890 €,111.418 km
9177,9b274d36-d4a1-442f-929d-2ffbc2983fab,Volkswagen,Golf,12.950 €,84.500 km
9178,0c970bb1-f7e2-49dd-bc8a-7b46ab75e062,Volkswagen,Golf,14.900 €,93.500 km
9179,8114deb0-7694-4d35-a41e-14e555636bca,Volkswagen,T5 Transporter,21.900 €,80.500 km
9180,5cf18877-0332-41d6-b340-4fc7cc74a4ae,Mercedes-Benz,GLA 220,29.879 €,84.848 km
9181,c772b054-3c8a-4d9f-b3b2-20ef2fa56a9d,Mercedes-Benz,E 350,23.332 €,96.850 km
9182,a4687380-a19d-40eb-95c3-b3590c00c10c,Mercedes-Benz,E 350,23.332 €,96.850 km
9183,c19ee728-0c34-4b40-9a3c-8dc90e5e5344,Volkswagen,Golf,17.350 €,98.936 km
9184,4b1b76f3-e7b3-4faa-a496-4f0c4933ebb4,Volkswagen,Beetle,15.985 €,94.500 km
9185,afe32d4f-53a0-46fc-b08a-e5465c73f9de,Volkswagen,T5 Transporter,21.900 €,80.500 km
9186,5e799c83-e097-41d5-b18e-a778bd0abd58,Volkswagen,Golf,26.990 €,99.980 km
9187,928ca576-457c-4d0c-9eb3-f7b133cb4e23,Audi,A3,16.490 €,85.051 km
9188,e762f8fb-35d4-4088-977d-b7c47fdf6977,Audi,A4,17.990 €,96.500 km
9189,67c6a23b-e814-4321-80d8-ccf0613d1c99,Volkswagen,Golf,10.990 €,81.576 km
9190,fb40b8fc-6a10-4fe4-be2b-4525f965fb9e,BMW,320,14.749 €,94.505 km
9191,d9957ef0-ee0a-43ef-b82a-c2661d528963,Volkswagen,Sharan,17.000 €,114.000 km
9192,10c22cbf-234e-448b-822e-9a4dc49e2b1f,Mercedes-Benz,E 350,23.332 €,96.850 km
9193,d633df85-3dfe-4e96-a71b-7113461b3465,BMW,320,14.749 €,94.505 km
9194,d6a5e028-e37e-476f-998e-5521adf4b702,Mercedes-Benz,E 350,23.332 €,96.850 km
9195,995d136c-2a7f-42d9-b1cc-a9bfd012d61b,Mercedes-Benz,GLA 220,29.879 €,84.848 km
9196,11253f0a-b3bf-434d-928c-6c43c60f6e0e,Volkswagen,Golf,17.350 €,98.936 km
9197,f7a1da18-d11f-4cd2-8535-c5a19bd3efa8,BMW,530,21.990 €,91.812 km
9198,40016c27-01fa-48a4-89e4-cfd6caeebbd0,Audi,A3,16.490 €,85.051 km
9199,659703de-b554-4aab-80f1-1f10dd016d18,Volkswagen,Caddy,15.890 €,111.418 km
9200,92c7c01f-baa1-4f40-b286-c16a17b03d29,Volkswagen,Golf,16.490 €,103.000 km
9201,7f5b58f5-3672-4af5-9786-92c60b39f62f,Volkswagen,Golf,16.430 €,88.000 km
9202,bae11284-f45e-47b2-8308-4404de65319f,Volkswagen,Golf,26.990 €,99.980 km
9203,388f5b86-a542-4a44-9b7b-c5be57282b4a,Mercedes-Benz,GLA 220,29.879 €,84.848 km
9204,84b916c6-eb35-42f1-80f7-c817f378de12,Volkswagen,Caddy,15.890 €,111.418 km
9205,40145e44-5217-4461-a592-5cba899b2403,Volkswagen,Golf,25.990 €,89.580 km
9206,e490ad9d-0880-43f2-8fd5-2351b03c743b,Volkswagen,Golf,17.350 €,98.936 km
9207,b09aaf1a-3953-4fba-b95a-094e12d47b14,Volkswagen,Tiguan,22.390 €,67.303 km
9208,519115ed-857a-4a1a-aa41-11c73a1af4e8,Volkswagen,CC,15.500 €,91.000 km
9209,e30ff721-c1f3-4be4-a44c-0ab9656cfa82,Volkswagen,Golf,26.990 €,99.980 km
9210,1bba0220-664a-45c5-8440-5d041caf1c53,Volkswagen,Golf,16.490 €,103.000 km
9211,d5c630ff-81c4-40db-81a7-ecbabb4c1d36,Volkswagen,Caddy,15.890 €,111.418 km
9212,d7f34812-56bc-4597-9fd3-4d7104ae9620,Mercedes-Benz,C 250,17.999 €,102.000 km
9213,d10d93df-7b0a-4aa8-96ef-eb92e3d0c17d,Opel,Crossland (X),18.780 €,0 km
9214,052548c1-7e6b-4a67-b129-afaab4279295,Volkswagen,Sharan,19.670 €,109.930 km
9215,4573fd95-ef40-40a3-bc54-c938dbe62c34,Audi,A3,16.490 €,85.051 km
9216,65fffbf9-d7aa-45e4-a80c-6343503883e2,Volkswagen,T5 Transporter,21.900 €,80.500 km
9217,9ca7ef2b-e5fc-4036-9839-629fbf9a36af,Volkswagen,Golf,12.950 €,84.500 km
9218,e1f110f2-2992-4e47-bfc3-23ae655ba60a,Volkswagen,Sharan,17.000 €,114.000 km
9219,17b36ee2-d64d-4141-b5ff-5bc6f2d4e294,Audi,A4,17.990 €,96.500 km
9220,d393f378-f4ce-48e1-b5cd-7d55e9f815a7,Volkswagen,Golf,16.490 €,103.000 km
9221,c16ba94e-0d97-4f25-bc9c-df12b46792fc,Volkswagen,Golf,13.699 €,79.000 km
9222,d19b716d-951a-4e73-9c25-0cebad9bd06b,Volkswagen,Golf,26.990 €,99.980 km
9223,614808c7-72e7-4447-b13c-d19490c985ac,Volkswagen,Beetle,15.985 €,94.500 km
9224,4fd3066d-e877-4697-ae2a-fdea37120cd6,Volkswagen,Golf,,
9225,3503d2d8-50d2-4b77-858d-777ea3502be6,Volkswagen,Sharan,14.900 €,96.000 km
9226,f7b0ad4a-e68d-480e-b718-53af05f987b4,Seat,Arona,18.450 €,5.600 km
9227,123c0de0-8318-44d7-bd52-5f11d7ec72fe,Volkswagen,CC,15.500 €,91.000 km
9228,83734a19-4a3f-4d00-8fff-3955ade80fe5,Volkswagen,T5 Transporter,21.900 €,80.500 km
9229,d233de70-c1bf-4869-ad2c-201476625a5f,BMW,530,21.990 €,91.812 km
9230,d0bfb624-8131-4c6d-9e0b-09da4cf92879,Volkswagen,Golf,17.980 €,92.420 km
9231,111f0ea9-c06b-447d-924c-02731d232bcd,Volkswagen,Golf,14.950 €,76.054 km
9232,cee96563-5fb9-4719-87fd-75ba7b049ded,Volkswagen,Beetle,15.985 €,94.500 km
9233,c81fb339-7111-4c3f-9b83-9f6836237f08,Volkswagen,Golf,16.430 €,88.000 km
9234,a9a7c186-ca0f-4dbd-857a-e2c04748d815,BMW,530,21.990 €,91.812 km
9235,a6159217-7b58-4452-9ebd-27c7cc71a171,Volkswagen,Golf,5.999 €,103.900 km
9236,45300a62-5646-48d0-892c-90321f7dbd0b,Volkswagen,T5 Transporter,21.900 €,80.500 km
9237,c52c5ea6-f785-4bcf-8593-6d006ab720be,BMW,530,21.990 €,91.812 km
9238,69e4bd56-eefa-4282-8015-9af68850a00c,Volkswagen,Beetle,15.985 €,94.500 km
9239,254e35ce-e541-41b5-aa04-a9cad5c5bcea,Volkswagen,Golf,26.990 €,99.980 km
9240,3d3bdeee-4e19-4245-9f8c-c7a669ff85bd,Volkswagen,Passat Variant,15.000 €,100.000 km
9241,cd94f2eb-aaa6-492f-863f-c58c81b7a94e,Mercedes-Benz,E 350,23.332 €,96.850 km
9242,b4a87406-643c-40e2-9863-7bc068ea1e0e,Volkswagen,Golf,10.990 €,81.576 km
9243,e360f8fe-fe7d-4704-951e-562684c1e7fe,Mercedes-Benz,GLA 220,29.879 €,84.848 km
9244,2592faaa-428c-4e0a-88ce-a7c2aedbe65a,Volkswagen,T5 Transporter,21.900 €,80.500 km
9245,be5c51bc-4a78-4ec7-bd67-5808568202de,Mercedes-Benz,GLS 400,121.480 €,9.900 km
9246,25c0e4b9-c445-42aa-b9b8-b98081073ca4,Volkswagen,T5 Transporter,21.900 €,80.500 km
9247,9a7cc697-fb33-442d-97b5-c977f4ff3e24,BMW,530,21.990 €,91.812 km
9248,be2db9f6-a209-4458-bf78-4e350ebd9c3b,Volkswagen,T5 Transporter,21.900 €,80.500 km
9249,ab920ab7-dc38-434c-aa3a-f0aa498032bd,Audi,A3,16.490 €,85.051 km
9250,92a4d2f7-356f-4393-83f8-2a88e7c5b3a5,Mercedes-Benz,GLA 220,29.879 €,84.848 km
9251,dcb6d6fc-633c-4f4b-954a-b3163c4a6590,Mercedes-Benz,ML 350,23.999 €,83.769 km
9252,0c9cb43d-e187-46c6-b8e9-d2f2295edf57,Volkswagen,Caddy,15.890 €,111.418 km
9253,b6ec9e50-a817-451e-aa6d-7ed928bb3fc5,Volkswagen,Golf,12.950 €,84.500 km
9254,b5022852-0b64-4993-ad5c-9275e9c79409,BMW,118,25.702 €,2.400 km
9255,fbac0863-5448-4b1f-ae71-3faefbe2b2a0,Volkswagen,Golf,26.990 €,99.980 km
9256,fa8b2d36-4407-49de-8ebf-c4f13f3eec5b,Volkswagen,Golf,14.900 €,93.500 km
9257,738655f1-c4f3-49cb-be34-85c31a2f691e,Volkswagen,Golf,16.430 €,88.000 km
9258,7d8d3cef-291f-47b6-a305-dc906dfe7115,Mercedes-Benz,E 350,23.332 €,96.850 km
9259,e1b591eb-d560-4f57-8706-ce36630bec67,BMW,530,21.990 €,91.812 km
9260,e63d6b28-ab21-4857-ac18-d386e0145dcd,Volkswagen,Golf,16.430 €,88.000 km
9261,8b073414-c4b9-4bd0-a3e7-ba488e71c6da,Volkswagen,Golf,16.490 €,103.000 km
9262,265597a2-14e7-4062-8b30-56a011dfce05,Mercedes-Benz,GLA 220,29.879 €,84.848 km
9263,59b37227-3549-484b-8900-07b5e9f5630d,Volkswagen,Golf,17.980 €,92.420 km
9264,d072b7d0-e917-4e0d-b9df-50639376c029,Volkswagen,Golf,17.350 €,98.936 km
9265,34867f85-5bb0-44f1-917c-7772c2690441,Volkswagen,Beetle,15.985 €,94.500 km
9266,78ebae5d-075f-49d6-b2a6-06a95ed1b33b,Audi,A4,17.990 €,96.500 km
9267,7daa58f0-9435-421f-951c-4530a9bb1656,,,,
9268,7c8091c5-a853-41b9-b456-c227119d888e,Volkswagen,Caddy,15.890 €,111.418 km
9269,2dcdba1f-28f1-4e1d-81c7-06efe33a4b0c,Volkswagen,Golf,19.245 €,99.710 km
9270,f5bfdc44-7433-40fe-8457-616400b9bf1b,BMW,530,21.990 €,91.812 km
9271,2ec5de69-6f29-4d37-9a6c-223647da8cd1,Audi,A4,17.990 €,96.500 km
9272,6613b944-4882-4a4d-868d-c35cea4545bc,BMW,530,21.990 €,91.812 km
9273,86bb2d65-41d0-4696-9829-69dcc76b294e,Mercedes-Benz,E 250,21.950 €,84.573 km
9274,ec4d8ff5-3554-4f79-9068-fa5ed6555570,Volkswagen,Golf,10.990 €,81.576 km
9275,b939eca6-6e26-4962-9ad5-6949c5b04812,Volkswagen,Golf,16.430 €,88.000 km
9276,2576f35d-cfb0-4f36-98a4-a784dbbaffb2,Audi,A4,17.990 €,96.500 km
9277,178047fa-6c44-4820-9b01-01815bd8b344,Volkswagen,T5 Transporter,21.900 €,80.500 km
9278,e15eaa17-72cf-49eb-9ece-1365bc80f490,Volkswagen,Golf,21.950 €,81.900 km
9279,dfe4882b-d139-4bd1-b78d-517e33492994,Audi,A3,16.490 €,85.051 km
9280,301cfe63-528e-4ea7-955d-eb49692eb1f8,BMW,530,21.990 €,91.812 km
9281,1d647998-009b-4066-8ba1-523db51dbc3d,Volkswagen,Sharan,17.000 €,114.000 km
9282,70fa5f84-9456-41ee-acf7-9978b0061372,Volkswagen,Golf,14.900 €,93.500 km
9283,8d64c00f-813c-48b6-9288-1054c8a1a7f8,Volkswagen,Golf,16.490 €,103.000 km
9284,4e50ab27-f4a6-438b-870d-53a18b706e80,Volkswagen,Passat Variant,15.000 €,100.000 km
9285,032b5fdc-19d4-4334-8903-eb109c1f3a18,Volkswagen,CC,15.500 €,91.000 km
9286,7f58ea72-526d-47c8-836b-516ec8f4df3c,,,,
9287,83d09777-1716-4db0-9fd7-56bece92f2f6,Audi,A4,17.990 €,96.500 km
9288,d55b2047-f768-4bb4-9f3a-ffcf7679a128,,,,
9289,33b733ca-77ec-4ebc-aa60-b4e366191da6,Volkswagen,Golf,10.990 €,81.576 km
9290,e2d6537e-d239-438f-910e-2fe5d2547963,Volkswagen,Golf,12.950 €,84.500 km
9291,dcdcae48-0b65-4bb1-ab8f-50a4913c520a,Volkswagen,T5 Transporter,21.900 €,80.500 km
9292,545e7c1c-615b-46c0-86ba-e2e8611cc08a,Mercedes-Benz,E 350,23.332 €,96.850 km
9293,ca11f8be-a4df-4b50-92f7-f3d9edce3b07,Volkswagen,Golf,16.490 €,103.000 km
9294,dcd88191-e33f-4e72-a556-fc2f86a2ddda,Volkswagen,Golf,13.950 €,99.080 km
9295,248aba3d-7435-4d49-9fd9-e37698f5fd33,Mercedes-Benz,E 300,54.700 €,6.490 km
9296,aeace638-a6bf-4941-bfd8-ed3370e636e2,Volkswagen,Golf,16.430 €,88.000 km
9297,aa2d5b7e-91c7-4471-8f1a-d5127f50597a,Audi,A3,16.490 €,85.051 km
9298,0c35f030-aad9-46a6-bbf1-f3405030e1c2,Volkswagen,Golf,17.350 €,98.936 km
9299,a6fd8990-8fff-449c-8c62-297a69d467e5,Volkswagen,Caddy,15.890 €,111.418 km
9300,678e2fb1-5d97-4a8b-854e-23065051c60b,Volkswagen,Beetle,15.985 €,94.500 km
9301,852d5eee-31bf-4e6b-83ac-7220139378af,Volkswagen,Golf,17.980 €,92.420 km
9302,6f87305e-7701-4aee-a448-c4a99df94d88,Volkswagen,Caddy,15.890 €,111.418 km
9303,aa010565-e46f-49b4-addf-a68afd66d7ab,Volkswagen,Golf,12.950 €,84.500 km
9304,5e966ae5-bffe-4ad7-ba1d-81c83fd9b563,Volkswagen,Golf,19.900 €,74.000 km
9305,5a5cf810-beb1-42da-a774-7a14ab3625ab,,,,
9306,a7eaabaa-15a6-4e02-b247-83825ea3273b,Mercedes-Benz,V 300,73.899 €,22.500 km
9307,d588b5db-3b4f-4193-9d70-d4d75df43ff0,Volkswagen,Golf,18.999 €,114.000 km
9308,6fe06460-a3a9-4fc8-941a-7c707f4423b3,Volkswagen,Sharan,17.000 €,114.000 km
9309,25cb87b2-9a26-4f96-a673-90109161264d,Audi,A5,24.990 €,79.372 km
9310,bf87a71c-7930-48ad-b492-9cb0b48ad596,,,,
9311,f5d3954f-c915-48c2-9842-6e017e76bd28,Volkswagen,Passat Variant,15.000 €,100.000 km
9312,8fc01a01-800e-4ef4-a295-de527ef4b8cb,Volkswagen,Golf,14.900 €,93.500 km
9313,4e7e7c6d-d16b-4ac3-b68e-39995cf3d133,,,,
9314,79f2c859-39bc-490a-9ac2-2b68d807aee9,Volkswagen,Golf,17.350 €,98.936 km
9315,acf9fc4d-c96e-4716-9dd0-006d154d5282,Volkswagen,T5 Transporter,21.900 €,80.500 km
9316,6488d71c-a84f-403b-9f10-a46ce3cc6d52,Volkswagen,Golf,17.350 €,98.936 km
9317,d3e306b0-cda3-4b67-949a-528b636b14d6,Volkswagen,Caddy,15.890 €,111.418 km
9318,0c988cca-7b39-4995-be9e-0bcaf121353c,Mercedes-Benz,C 180,23.900 €,85.668 km
9319,41a9c32b-7f90-4d86-9a0c-1552209b3212,Volkswagen,Golf,16.490 €,103.000 km
9320,78be2ead-bb1b-4d8d-a901-c008d12246e5,Volkswagen,Golf,17.350 €,98.936 km
9321,17c7ecd6-a43a-4c07-8492-45ba079fc302,Volkswagen,CC,15.500 €,91.000 km
9322,d259cf5a-2370-403d-9002-9afc3d9a34f2,Volkswagen,Golf,10.990 €,81.576 km
9323,1fb79687-0b9c-4617-b700-c89e3dfd63a2,Volkswagen,Golf,14.900 €,93.500 km
9324,b7407eda-7ebe-47f9-a731-4f1da4329087,BMW,320,14.749 €,94.505 km
9325,01b5ef95-7d4a-4b04-b5e9-0efdf9473657,BMW,320,14.749 €,94.505 km
9326,6c4ca087-d771-4e96-a414-0f07783e631d,Volkswagen,Golf,10.990 €,81.576 km
9327,829b5445-59ca-4112-8f33-b9f37165c7f6,,,,
9328,1ebaf897-f39b-4161-85d1-18547685e244,Mercedes-Benz,GLE 400,89.799 €,35.000 km
9329,aa685fbb-6ad4-4a74-8348-c4ccb45e9c46,Volkswagen,Golf,16.430 €,88.000 km
9330,e8c54648-96f4-49f9-9815-db9b716444e8,Audi,Q5,23.790 €,140.870 km
9331,ac6d8d94-434f-431f-9e60-5982c2c3a638,BMW,320,14.749 €,94.505 km
9332,9cd6139a-c3ac-468c-bf0b-a67e917e29a1,Volkswagen,Sharan,17.000 €,114.000 km
9333,9546e21a-841e-44f5-9946-53ec352aae16,Mercedes-Benz,E 350,23.332 €,96.850 km
9334,e1e2d2db-a5da-4afa-af1d-f2044b8e3697,Volkswagen,Golf,19.000 €,85.500 km
9335,c3d2f074-daa5-40e8-ac77-1f507bebf662,Volkswagen,Passat Variant,20.900 €,105.000 km
