,car_id,erstzulassung,kraftstoffart,getriebe,leistung,hubraum,farbe
5893,539eeb43-af98-4feb-9648-0de659d530dd,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
5894,29a62283-149d-4e7f-86db-8b4f94954ad2,,"Hybrid (Benzin/Elektro), E10-geeignet, Plug-in-Hybrid",Automatik,165 kW (224 PS),2.488 cm³,Weiß Metallic
5895,4a5a9ff2-1a1f-4dde-acba-cb71da63f190,11/2011,Diesel,Schaltgetriebe,120 kW (163 PS),1.968 cm³,Silber Metallic
5896,44c5fa8b-55bf-4698-83ef-f93b7dae9716,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
5897,1b264b68-c317-46d2-9878-c99f224d6988,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
5898,f2e93999-d530-4ab7-9591-fed937eec9ff,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
5899,aa8df32a-1c17-46c2-9afa-c89c5e0d346d,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
5900,4d388709-cb20-4a6d-8593-fad2f8a58948,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
5901,178f2b7c-074e-4379-b944-9c8f710a8e9d,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
5902,74feebc2-e2dd-463b-bf59-16c2aa546057,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
5903,470455d0-278b-4bd9-938b-f76f68247033,,,,,,
5904,3a2326ff-51fd-4515-8dd0-fda33f4bb00c,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
5905,d26a58d2-3aae-42dc-af6b-acdbddeed0b3,11/2012,Diesel,Automatik,103 kW (140 PS),1.968 cm³,Weiß
5906,afc2f637-90d9-4b17-b693-c6ba8b99f9eb,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
5907,43eb4861-d75f-43e6-9b8a-ab38455945ad,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
5908,4669d24a-e555-4078-ba3f-5489e8138600,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
5909,8fd0aa14-be76-4d81-baed-c547ed8a9e56,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
5910,166558b6-fab2-48c5-94df-fbf9d5bce619,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
5911,1419693a-eb78-49b6-a72f-c10ef46431b6,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
5912,20f72ae3-f3c9-49ff-ae8b-424002dd241b,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
5913,6a9984ed-981f-4dd8-9456-9c0eaddb6dc8,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
5914,6e3886b8-8722-4095-a14f-6a2aed24cf80,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
5915,90436b23-ae6a-40d1-95c0-ae5c54f06b07,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
5916,0856354e-9480-4af1-a6f6-99aaa89115e0,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
5917,a881df56-bb7c-4ed0-b1b6-aef7249654cd,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
5918,41704dad-8c55-4187-9451-301876ea12ba,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
5919,8093d728-6c55-452c-93a0-6a953d1c41ea,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
5920,71d39213-cb0e-4e7c-b224-b1cd87df23de,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
5921,d0da4147-eaab-468b-b2f6-033af901462b,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
5922,e421944e-62ca-4248-acb9-4588be7145c6,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
5923,b51e2457-e5db-4f1e-9c40-b03b766319c2,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
5924,fad5759b-3158-488c-b577-055db7262479,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
5925,04bb61f8-3452-4a25-8ba2-5d5964d405f0,11/2013,Benzin,Automatik,162 kW (220 PS),1.984 cm³,Grau Metallic
5926,4573fd95-ef40-40a3-bc54-c938dbe62c34,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
5927,4ab0b13c-89f7-48bc-afc1-232dd0d8834c,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
5928,cb0bab7d-fed1-4834-909f-e7699d0fc142,11/2020,Benzin,Automatik,120 kW (163 PS),1.332 cm³,Schwarz Metallic
5929,dfcc6e15-313b-408c-a3da-84fbbb3cc452,03/2014,Diesel,Automatik,280 kW (381 PS),2.993 cm³,Schwarz Metallic
5930,f1e2938a-150e-41c5-a6c8-1f0130f53c2a,03/2017,Diesel,Automatik,135 kW (184 PS),1.968 cm³,Grau Metallic
5931,6ffaaf78-6581-49d3-b94c-206f51ac658a,06/2021,"Benzin, E10-geeignet",Automatik,420 kW (571 PS),3.996 cm³,Schwarz Metallic
5932,123c0de0-8318-44d7-bd52-5f11d7ec72fe,2013/03,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
5933,2d60d932-8555-4c0c-a2c8-ba7e437dfdec,,,,,,
5934,d160b503-9a27-49e6-80e0-4ebcaaf55c12,11/2011,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Silber Metallic
5935,aca89d93-f9f1-40d9-9c9d-cb9e1f3c70e6,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
5936,51a1236f-4434-4239-9e60-c2e3113d7b9b,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
5937,5f24fa5c-4ec6-479b-b3f0-9c7f3c867d24,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
5938,bcc4379f-d493-4d33-b915-543b3df22271,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
5939,f343fde5-19cd-4a03-bbee-e321882b9fcf,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
5940,66aa624e-d020-40c1-adde-24ae1b7dee08,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
5941,fb290877-12f7-4a89-a3dd-c0174577cefa,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
5942,6513a0f2-71bb-42b4-b1ee-10c2d5ee24cd,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
5943,18936956-2604-4727-8cda-d8977ee79572,01/2013,Diesel,Schaltgetriebe,130 kW (177 PS),1.968 cm³,Weiß
5944,af718d93-3e80-42ee-863d-9b5f62a9b2f5,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
5945,6aeacfdd-351c-4375-b5fd-819f4a78ab01,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
5946,961c40cb-9094-43fa-a333-50130347af0f,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
5947,d90b4d5a-93eb-48a1-9bad-15af04e88ebd,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
5948,75d8acad-6894-45b3-a2e9-e423b13c6a94,10/2021,Elektro,Automatik,300 kW (408 PS),,Weiß
5949,2c6609ca-7a0b-4d8e-baab-1368aeafaf1e,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
5950,a37d4ee7-e3bc-435c-81b7-715afe5be490,10/2016,Diesel,Automatik,80 kW (109 PS),1.461 cm³,Schwarz
5951,8bf076ab-ea12-42da-abd2-fd19c5b1aedc,,,,,,
5952,42d12fc6-5913-4a0f-a290-8d534f8ee2f0,06/2013,Diesel,Schaltgetriebe,110 kW (150 PS),1.968 cm³,Rot Metallic
5953,fb40b8fc-6a10-4fe4-be2b-4525f965fb9e,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
5954,14689cbc-ad2f-4d5b-8a57-c6680896de33,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
5955,31058648-55f9-4cdb-af05-3db2529c230f,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
5956,66dba55a-baa0-4eea-9e3b-414498ef8f7d,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
5957,74c73d93-1940-4bee-b747-56aa1c05beed,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
5958,138bb986-1276-4bb7-a0b8-1250b289dd1a,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
5959,b1fda8b2-5701-4bf8-a541-a23ec1c5a808,03/2008,Benzin,Schaltgetriebe,200 kW (272 PS),3.498 cm³,Grau Metallic
5960,c32e6770-3265-4f2d-adfb-c8149d69baef,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
5961,c767d0be-2ffb-43aa-bccb-c6f05e137fe0,07/1986,Benzin,Automatik,170 kW (231 PS),5.547 cm³,Silber Metallic
5962,4d14e315-b058-4bcd-80b8-4aa6b27c29a1,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
5963,5ac218cd-f3f9-4615-a873-c83524ee2fec,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
5964,86ffb497-ac66-4ed7-b88f-b67c7fcd509e,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
5965,4a2128e5-1334-4c34-89fc-07d5304243f7,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
5966,1f639971-8ecf-40a3-83f3-77496307582c,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
5967,ac9b77c1-9fcf-4cd8-9497-1b294870c3dc,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
5968,ea93e1d1-83e3-4205-85e3-1034c712848a,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
5969,53a8657d-c78f-41d6-97c0-1ea897803186,08/2013,Benzin,Automatik,162 kW (220 PS),1.984 cm³,Rot
5970,c1c07b0d-e453-4600-8a2b-eb6c12438bf8,06/2021,"Hybrid (Benzin/Elektro), Plug-in-Hybrid",Automatik,150 kW (204 PS),1.398 cm³,Schwarz Metallic
5971,3753feaf-e4ec-48af-b289-2f0b07745c2c,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
5972,7ee59567-58c9-4866-9e5f-3e71606e2622,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
5973,b0917f83-d395-49ea-889d-aa4965edf787,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
5974,f53434f2-3d52-4cb5-9f77-a5ff2348df7d,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
5975,d12faea8-5c0f-430c-aac1-02e60cd3e905,01/2011,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
5976,de1fce79-f4fd-48f6-a622-6a4e44dd2f2f,,,,,,
5977,dcf485f6-ab70-47de-8b52-97878949b8d0,,,,,,
5978,b09aaf1a-3953-4fba-b95a-094e12d47b14,08/2016,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Weiß
5979,9808e8fc-3438-4b24-ae85-958cd70878a2,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
5980,c5775750-ccff-4a8e-829f-224d85480e54,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
5981,67b94468-80ed-49c8-80cd-2e1bce548660,02/2014,Benzin,Schaltgetriebe,169 kW (230 PS),1.984 cm³,Schwarz
5982,c56b2ee3-e207-47ae-91d7-4e2546e9bf17,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
5983,0c3e110c-e4a2-438b-bf61-1e4af63f06f0,06/2013,Diesel,Automatik,180 kW (245 PS),2.967 cm³,Silber Metallic
5984,1bf988b9-cb76-4c10-a6cb-ae6faed5092a,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
5985,5a7805d1-aba9-407b-bf68-61cc0740c4d4,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
5986,2525a9db-2c7b-415d-a692-31f73376021f,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
5987,8b0e53c1-a56d-46ab-8202-b99442b36dca,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
5988,1f066907-ddf0-4250-a033-6e409ca985e2,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
5989,fd2d5a1e-fc61-4812-9ce1-97729aefa2d5,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
5990,faa96d09-f875-49ed-bf78-74a04f1609b8,12/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Grau
5991,9db7634f-d33a-411c-998b-640054db80d5,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
5992,ae870268-8246-4d2c-838e-cfd5429ff600,09/2013,"Benzin, E10-geeignet",Schaltgetriebe,180 kW (245 PS),1.997 cm³,Schwarz Metallic
5993,b8a8dae1-8a44-4ba9-b3ab-dc9a84c64023,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
5994,f114b368-abd2-447b-b92e-57af740a6dbb,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
5995,f89c4355-425d-4d50-b7b8-b0b584925d11,02/2020,Diesel,Schaltgetriebe,70 kW (95 PS),1.598 cm³,Silber
5996,980e1291-30be-48e2-a386-b862aa00b69c,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
5997,5145b8b5-d464-406d-be08-f4d4d108c899,10/2017,Diesel,Automatik,160 kW (218 PS),2.967 cm³,Schwarz Metallic
5998,6488888f-4d09-4b76-9e7b-76d358f11baf,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
5999,50486ae8-b872-4bc0-9cc6-3f755a462cec,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
6000,a060249f-50b6-4901-9b77-a036fd6e3ed8,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
6001,c2ac1880-f499-4aab-a07e-15ad048e5b99,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
6002,9828bc96-d380-4a0a-8e1f-0b626a503a14,,,,,,
6003,fa9332a7-3af1-43da-bf52-cfd124c88c3e,04/2021,Benzin,Schaltgetriebe,100 kW (136 PS),1.499 cm³,Grau Metallic
6004,cc221d33-ac1c-43f2-b495-de49f0fc9065,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
6005,752696dd-8668-4fc1-9896-fa2fb9ab2577,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
6006,e8edbe82-ee45-492a-9764-f5c344eb9c1e,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
6007,aca39081-c64d-477f-bec0-a91dd5c023d8,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
6008,e1f110f2-2992-4e47-bfc3-23ae655ba60a,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
6009,8de961d0-da01-4069-a2eb-476d60c70ec6,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
6010,ec2043f7-264b-4eee-bf91-0b5dfdd089f6,12/2021,Hybrid (Benzin/Elektro),Automatik,735 kW (999 PS),3.990 cm³,Rot
6011,0abece9f-6931-41a5-9470-1e9104339a4d,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
6012,d894ad92-491d-44cb-8cd2-4ec0fdcaef5c,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
6013,acf59674-a8bc-46b5-a147-c18fdb90814a,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
6014,a9b44684-83dc-45c3-bd81-10e6221de935,02/2015,"Benzin, E10-geeignet",Schaltgetriebe,92 kW (125 PS),1.395 cm³,Blau Metallic
6015,6a5a10f3-c9e6-46f7-8c21-e90667398b93,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
6016,bcce07ba-84b5-4a3c-bc7d-b259d50c7828,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
6017,b06cb4ca-888c-4c9a-859d-38821ac17fe0,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Violett Metallic
6018,e43d1293-a6e1-4fa9-a3a2-599c801495f3,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
6019,d665794f-57bc-47c9-b5fb-cfc60c95a4d7,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
6020,c104c91f-a3b4-498f-a2a9-7342058f1057,07/2015,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Schwarz Metallic
6021,dbf271a4-8341-4369-8c31-d4fc4e7819fd,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
6022,6f6b9028-88d4-46b6-9129-0fbe403b5cb5,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
6023,2034b8f9-e88b-43e4-89d1-b2c598fcd072,06/2018,Diesel,Schaltgetriebe,135 kW (184 PS),1.968 cm³,
6024,36f87080-bcb8-4fab-b259-b33329996b38,03/2018,Diesel,Automatik,135 kW (184 PS),1.968 cm³,Grau Metallic
6025,2fa63b95-7641-424c-9667-3aa8a7e921c3,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
6026,bfb3ff12-e18d-4654-a065-646e9495bbab,07/2013,Benzin,Schaltgetriebe,90 kW (122 PS),1.390 cm³,Grau Metallic
6027,f2565416-62ec-4b77-ab5e-7fdbd39bfdbf,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
6028,a26d455a-1850-4156-bae1-4dc674356988,,,,,,
6029,d7d7e372-60ab-47ff-a8ba-ba3d6e12dd81,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
6030,144b176b-fe6f-4898-af5d-166d3e9f5ae9,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
6031,9b84166b-6a7c-4b37-8329-c2406e09922c,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
6032,14b42446-9294-4d7c-934a-3884ccfc0cce,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
6033,bf200ff5-e470-47e5-9a2c-6636e4813967,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
6034,71a094ee-e60b-484a-acfa-e2da44b9a4e1,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
6035,ddba0022-da80-4b28-a92a-48e85d7dadf8,06/2013,Benzin,Schaltgetriebe,103 kW (140 PS),1.395 cm³,Schwarz Metallic
6036,55d52d41-cd48-4b0d-b643-5711f55121b3,,,,,,
6037,6c6ac777-9ec3-4654-91c4-f11f41cb1c8f,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
6038,b6f85c51-541f-4c27-9329-524b2129e5b5,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
6039,aebd1681-956c-4e64-9ca9-0be3e1717f02,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
6040,8e9377ca-2326-47a2-9047-49de8484491c,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
6041,702d00e6-a593-492a-acf7-0d64210c02e6,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
6042,75059cb4-1b30-4629-a6a5-4220b4420554,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
6043,e8489769-d9e4-4ae7-8959-7bed15abead6,06/2020,Benzin,Automatik,135 kW (184 PS),1.998 cm³,Schwarz Metallic
6044,d045469c-ce92-46d2-baf7-edf1f62e551e,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
6045,102ff5fb-039e-4787-8b56-1fda966dbb7e,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
6046,3c872d87-e605-4ee9-b1b9-3836058ed084,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
6047,9f6b2509-e8e9-40bd-b786-62366644db12,09/2013,Benzin,Automatik,90 kW (122 PS),1.395 cm³,Blau Metallic
6048,9796875d-5837-4ef5-8e4f-927d22c8cb7d,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
6049,cea3f2da-3c99-4102-b0c3-e48c6eff25a0,01/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
6050,1caf7bcc-2ff7-4ba1-9407-297b7a20111a,02/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Grau Metallic
6051,30c7c4f8-218b-4173-a799-e46286b12031,01/2013,Diesel,Automatik,185 kW (252 PS),2.987 cm³,Silber Metallic
6052,0eeafd3b-065b-4112-9056-691d2d02e80f,02/2021,"Hybrid (Benzin/Elektro), Plug-in-Hybrid",Automatik,118 kW (160 PS),1.332 cm³,Grau Metallic
6053,a1c4bef6-fe26-4bea-be45-6d8653c5a386,02/2015,Benzin,Automatik,221 kW (300 PS),1.984 cm³,Blau Metallic
6054,5e7f0009-0758-4b75-8b96-a73f0227dcef,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
6055,15e933d7-92d2-403c-b693-a465c175b69f,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
6056,93326378-e2f5-4b37-849e-d0f3e2391633,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
6057,7a538221-77bb-4989-9182-8b203bd22348,03/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Schwarz Metallic
6058,8a5c8b34-c970-44d1-bae0-d1fe2ec6651c,02/2014,Benzin,Schaltgetriebe,162 kW (220 PS),1.984 cm³,Weiß Metallic
6059,b66cc351-0a74-48e6-8f29-23f89ed31fae,,,,,,
6060,86d9b2c2-5c89-452a-882c-702f037b59d4,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
6061,f70b817b-fcf6-4c60-bce6-956b6fcef36d,,,,,,
6062,bab67d8c-8c99-4b98-91be-623e0c1f996c,2011/01,Diesel,Schaltgetriebe,81 kW (110 PS),1.968 cm³,Schwarz Metallic
6063,78ac3994-f219-4267-981c-f1fb46a2edb5,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
6064,6241b267-2cc4-4949-9dd3-1fcdcf1f6085,,,,,,
6065,3b70b88c-9c99-48af-be3d-8bb9c136aa58,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
6066,cdb722f3-8b9d-4c91-8db0-ad86c2a343b1,04/2017,Diesel,Automatik,130 kW (177 PS),2.143 cm³,Schwarz Metallic
6067,d4dea6cb-bd19-489b-afa2-9f6d060c3809,03/2012,Diesel,Automatik,190 kW (258 PS),2.993 cm³,Blau Metallic
6068,68be93a9-3c79-43f4-b902-2fe943674a78,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
6069,f5c4a5d2-b905-4bab-bac2-afa8e82541d8,,,,,,
6070,2166b326-632d-43ae-bbf7-d668a3307c23,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
6071,5c3e23be-5573-4319-9573-021f9c51e0a0,06/2012,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Silber Metallic
6072,81dbff07-b74f-4d2a-acaf-0eeb1d5ca2a5,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
6073,c44ef0a9-3b96-401f-8701-9c100fed2e48,,"Benzin, E10-geeignet",Automatik,96 kW (131 PS),1.199 cm³,Blau Metallic
6074,44f2f85d-8c9c-496c-b584-31a482131fea,03/2013,Benzin,Schaltgetriebe,118 kW (160 PS),1.390 cm³,Weiß
6075,7d2e9a09-b433-40e9-9472-b44dcaffa038,07/2013,Benzin,Automatik,165 kW (224 PS),1.984 cm³,Rot Metallic
6076,9f0aa2ad-b8da-4c86-9844-70d68e6ceaff,03/2014,Diesel,Automatik,180 kW (245 PS),2.967 cm³,Schwarz Metallic
6077,eeb2ff74-3d39-47e0-a9c8-575805dacf6c,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
6078,69af2138-dd91-411f-acbe-aca27daa96bd,11/2020,Benzin,Automatik,110 kW (150 PS),1.498 cm³,Schwarz Metallic
6079,c5fade4a-b30d-4684-851e-18d401d2a563,04/2010,Diesel,Automatik,125 kW (170 PS),1.968 cm³,Braun Metallic
6080,7781a83e-c745-4749-bfb7-1e80347a4817,,,,,,
6081,5f221e81-04a9-4a4a-a0e0-ea9f9e7dcbe0,09/2013,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Weiß
6082,c1a37f34-d1d0-423f-aad6-250342a50fd4,11/2014,Benzin,Schaltgetriebe,110 kW (150 PS),1.395 cm³,Schwarz Metallic
6083,92f77600-895f-4e64-b9b6-595d1ade9bd2,12/2012,Benzin,Automatik,132 kW (179 PS),1.984 cm³,Weiß
6084,964c38d7-5777-49c3-898d-d7b73fe8a234,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
6085,5adca74d-fe58-4824-a3ff-216ddd7ca04b,,,,,,
6086,7b28d379-514b-4c0b-9a5a-cb2c107bfcb7,11/2011,Diesel,Automatik,135 kW (184 PS),1.995 cm³,Schwarz Metallic
6087,dda16ad0-0387-4695-ad9a-9cf6186330d6,05/2012,Diesel,Schaltgetriebe,103 kW (140 PS),1.968 cm³,Silber Metallic
6088,d6c0ad44-35fa-46a7-9a4f-bb9f293f5750,04/2016,Diesel,Automatik,110 kW (150 PS),1.968 cm³,Weiß
